orderid,discount,profit,quantity,sales,profit_margin
US-2023-157987-8353,0,38.08,2,238,0.16
US-2023-157987-8354,0,57.4113,3,197.97,0.29
US-2023-163657-8355,0.2,-2.9566,2,236.528,-0.0125
US-2023-163657-8356,0.2,6.552,5,18.72,0.35
US-2023-169327-8357,0,132.99,5,511.5,0.26
US-2023-169327-8358,0,11.206,5,43.1,0.26
US-2023-169327-8359,0.2,46.225,5,147.92,0.3125
US-2023-122637-8360,0.8,-68.1856,7,42.616,-1.6
US-2023-123022-8361,0.2,28.896,5,82.56,0.35
US-2023-123022-8362,0,85.491,3,284.97,0.3
US-2023-146136-8363,0.2,8.8624,4,24.448,0.3625
US-2023-153255-8364,0.15,14.098,2,239.666,0.058823529
US-2023-161067-8365,0.1,14.1246,1,90.801,0.155555556
US-2023-161067-8366,0.1,-8.0784,2,181.764,-0.044444444
US-2023-161067-8367,0,2.224,2,5.56,0.4
US-2023-161067-8368,0,201.312,4,419.4,0.48
US-2023-161557-8369,0.6,-105.69,5,108.4,-0.975
US-2023-161823-8370,0,1.6688,2,5.96,0.28
US-2023-167626-8371,0.2,3.339,3,8.904,0.375
US-2023-167626-8372,0.2,21.42,2,100.8,0.2125
US-2023-100783-8373,0.2,3.798,1,30.384,0.125
US-2023-101182-8374,0,6.2208,2,12.96,0.48
US-2023-101182-8375,0.2,15.1116,3,43.176,0.35
US-2023-102750-8376,0.2,-99.1764,3,1322.352,-0.075
US-2023-109757-8377,0.2,0.6192,4,8.256,0.075
US-2023-109757-8378,0.7,-3.0576,2,4.368,-0.7
US-2023-109757-8379,0.7,-20.448,5,25.56,-0.8
US-2023-109757-8380,0.2,3.744,4,11.52,0.325
US-2023-116680-8381,0.2,92.392,8,1478.272,0.0625
US-2023-116680-8382,0.2,4.3368,6,13.344,0.325
US-2023-117261-8383,0,0.5432,4,54.32,0.01
US-2023-117394-8384,0.2,-1.428,4,19.04,-0.075
US-2023-117450-8385,0.2,6.074,2,97.184,0.0625
US-2023-117450-8386,0.2,3.6288,2,10.368,0.35
US-2023-120761-8387,0,39.5428,4,91.96,0.43
US-2023-137582-8388,0.2,4.1328,3,11.808,0.35
US-2023-140326-8389,0.3,-117.882,9,825.174,-0.142857143
US-2023-140326-8390,0.2,0.864,3,6.912,0.125
US-2023-140326-8391,0.2,5.55,3,17.76,0.3125
US-2023-141929-8392,0.2,152.495,2,487.984,0.3125
US-2023-141929-8393,0,65.355,5,217.85,0.3
US-2023-141929-8394,0.2,1.7375,1,5.56,0.3125
US-2023-147410-8395,0,105.275,2,421.1,0.25
US-2023-147655-8396,0.7,-58.716,7,88.074,-0.666666667
US-2023-152485-8397,0.2,3.772,5,13.12,0.2875
US-2023-152485-8398,0.2,3.185,7,10.192,0.3125
US-2023-152485-8399,0.2,-0.2098,1,16.784,-0.0125
US-2023-166394-8400,0,6.9654,6,14.82,0.47
US-2023-102736-8401,0.2,7.196,5,71.96,0.1
US-2023-102736-8402,0.2,5.4432,3,15.552,0.35
US-2023-102736-8403,0.2,-1.1196,4,89.568,-0.0125
US-2023-107293-8404,0,0.7228,1,2.78,0.26
US-2023-120705-8405,0.2,-29.4368,2,147.184,-0.2
US-2023-100160-8406,0.2,1.6524,3,4.896,0.3375
US-2023-100160-8407,0.2,9.8685,5,29.24,0.3375
US-2023-100160-8408,0.2,5.4432,3,15.552,0.35
US-2023-100335-8409,0.2,26.4654,9,73.008,0.3625
US-2023-103877-8410,0,757.4112,3,1577.94,0.48
US-2023-104094-8411,0,1.8872,1,13.48,0.14
US-2023-107244-8412,0,8.2992,4,19.76,0.42
US-2023-124401-8413,0.2,2.355,3,37.68,0.0625
US-2023-124401-8414,0.2,80.4839,7,279.944,0.2875
US-2023-128769-8415,0.2,7.1372,2,81.568,0.0875
US-2023-128783-8416,0,37.884,5,135.3,0.28
US-2023-128783-8417,0,46.5432,4,113.52,0.41
US-2023-129441-8418,0,2.397,3,47.94,0.05
US-2023-130687-8419,0,34.8128,4,80.96,0.43
US-2023-130687-8420,0,7.2744,1,25.98,0.28
US-2023-130687-8421,0.2,34.1784,2,455.712,0.075
US-2023-148929-8422,0,133.8624,8,478.08,0.28
US-2023-150070-8423,0.2,-28.2744,2,161.568,-0.175
US-2023-151008-8424,0,10.5672,2,25.16,0.42
US-2023-151008-8425,0.2,47.46,4,126.56,0.375
US-2023-163692-8426,0.7,-6.0237,3,7.857,-0.766666667
US-2023-169488-8427,0,18.7812,2,39.96,0.47
US-2023-169488-8428,0,7.774,5,16.9,0.46
US-2023-124779-8429,0.3,-39.637,5,213.43,-0.185714286
US-2023-124779-8430,0.6,-11.6512,2,21.184,-0.55
US-2023-124779-8431,0.8,-68.1856,7,42.616,-1.6
US-2023-124779-8432,0.2,15.498,5,45.92,0.3375
US-2023-124779-8433,0.2,7.2576,4,20.736,0.35
US-2023-124779-8434,0.2,107.9946,2,319.984,0.3375
US-2023-124968-8435,0.5,-566.5625,7,765.625,-0.74
US-2023-126396-8436,0.2,20.235,6,85.2,0.2375
US-2023-132437-8437,0,16.9312,4,65.12,0.26
US-2023-144456-8438,0.2,5.397,5,61.68,0.0875
US-2023-144456-8439,0.2,13.8579,3,158.376,0.0875
US-2023-149895-8440,0.4,-47.3968,2,258.528,-0.183333333
US-2023-152856-8441,0.2,33.5892,4,116.832,0.2875
US-2023-158036-8442,0.2,1.7055,1,9.096,0.1875
US-2023-100825-8443,0,23.9688,3,99.87,0.24
US-2023-118087-8444,0.3,-48.4704,2,141.372,-0.342857143
US-2023-118087-8445,0.2,1.7024,2,17.024,0.1
US-2023-118087-8446,0.2,1.5768,1,4.672,0.3375
US-2023-118087-8447,0.7,-3.6024,1,4.503,-0.8
US-2023-118087-8448,0.7,-2.3276,2,3.036,-0.766666667
US-2023-118087-8449,0.2,64.674,3,258.696,0.25
US-2023-118087-8450,0.2,28.764,3,95.88,0.3
US-2023-118087-8451,0.4,-386.3916,7,1931.958,-0.2
US-2023-137498-8452,0.2,-15.245,5,243.92,-0.0625
US-2023-137498-8453,0,1.9024,2,6.56,0.29
US-2023-137498-8454,0,22.8096,9,47.52,0.48
US-2023-139444-8455,0.2,3.4496,4,9.856,0.35
US-2023-146213-8456,0,51.1872,4,159.96,0.32
US-2023-147228-8457,0.2,4.2408,3,14.136,0.3
US-2023-147228-8458,0.2,62.1376,4,177.536,0.35
US-2023-147228-8459,0.2,-3.231,2,258.48,-0.0125
US-2023-147228-8460,0.2,-1.9872,3,8.832,-0.225
US-2023-147361-8461,0,12.5762,7,628.81,0.02
US-2023-147361-8462,0,14.677,5,56.45,0.26
US-2023-152198-8463,0.7,-5.215,2,6.258,-0.833333333
US-2023-152198-8464,0.7,-3.564,3,4.86,-0.733333333
US-2023-152198-8465,0.2,5.9778,6,17.712,0.3375
US-2023-155929-8466,0.2,2.388,2,6.368,0.375
US-2023-159562-8467,0,8.2156,2,17.48,0.47
US-2023-168403-8468,0.2,0.8382,1,11.176,0.075
US-2023-168403-8469,0.2,11.2752,6,31.104,0.3625
US-2023-169439-8470,0.2,-9.0904,2,66.112,-0.1375
US-2023-169439-8471,0.2,3.888,5,25.92,0.15
US-2023-110905-8472,0,7.254,2,24.18,0.3
US-2023-110905-8473,0,14.6157,3,33.99,0.43
US-2023-110905-8474,0,6.5808,3,13.71,0.48
US-2023-110905-8475,0,7.776,3,16.2,0.48
US-2023-110905-8476,0,11.703,5,24.9,0.47
US-2023-110905-8477,0,17.1774,3,286.29,0.06
US-2023-110905-8478,0,6.768,6,112.8,0.06
US-2023-110905-8479,0,53.433,5,296.85,0.18
US-2023-120999-8480,0.2,16.5564,4,147.168,0.1125
US-2023-122280-8481,0,9.0048,2,18.76,0.48
US-2023-123036-8482,0.2,8.8008,4,37.056,0.2375
US-2023-123036-8483,0.4,-56.3108,2,259.896,-0.216666667
US-2023-126438-8484,0,3.72,2,14.88,0.25
US-2023-128370-8485,0.2,27.1764,3,362.352,0.075
US-2023-128370-8486,0.2,2.245,2,7.184,0.3125
US-2023-147403-8487,0.2,28.7064,3,85.056,0.3375
US-2023-152093-8488,0.8,-1143.891,3,762.594,-1.5
US-2023-159954-8489,0,1.3622,1,2.78,0.49
US-2023-112774-8490,0.2,6.0382,1,34.504,0.175
US-2023-117044-8491,0.2,3.29,4,10.528,0.3125
US-2023-117044-8492,0.2,6.42,6,20.544,0.3125
US-2023-124898-8493,0,84.9436,7,184.66,0.46
US-2023-127726-8494,0,50.8768,4,195.68,0.26
US-2023-127726-8495,0,6.674,4,14.2,0.47
US-2023-142188-8496,0.2,8.8784,2,177.568,0.05
US-2023-142188-8497,0.2,459.9875,5,1471.96,0.3125
US-2023-142188-8498,0,9.3312,3,19.44,0.48
US-2023-142188-8499,0,34.2144,11,71.28,0.48
US-2023-142188-8500,0.2,-17.991,5,79.96,-0.225
US-2023-144484-8501,0,11.6496,4,32.36,0.36
US-2023-144484-8502,0,113.848,5,406.6,0.28
US-2023-149559-8503,0.2,256.784,8,2054.272,0.125
US-2023-149559-8504,0,10.8682,2,22.18,0.49
US-2023-149559-8505,0,6.2208,2,12.96,0.48
US-2023-152898-8506,0,20.37,5,67.9,0.3
US-2023-160836-8507,0.3,-65.853,5,512.19,-0.128571429
US-2023-160836-8508,0.8,-4.2012,2,1.556,-2.7
US-2023-160836-8509,0.2,3.21,3,10.272,0.3125
US-2023-166898-8510,0,9.3312,3,19.44,0.48
US-2023-166898-8511,0.2,17.994,6,143.952,0.125
US-2023-103611-8512,0,3.0096,2,8.36,0.36
US-2023-108749-8513,0,22.89,3,45.78,0.5
US-2023-108749-8514,0,21.7728,7,45.36,0.48
US-2023-109582-8515,0,79.8912,3,166.44,0.48
US-2023-140676-8516,0,26.3494,7,90.86,0.29
US-2023-140676-8517,0,19.95,5,39.9,0.5
US-2023-140676-8518,0,45.528,5,94.85,0.48
US-2023-139493-8519,0.2,2.786,5,15.92,0.175
US-2023-108931-8520,0,3.852,2,8.56,0.45
US-2023-108931-8521,0,5.6644,2,11.56,0.49
US-2023-114440-8522,0,8.763,3,19.05,0.46
US-2023-115882-8523,0.2,94.2784,4,942.784,0.1
US-2023-115882-8524,0.2,23.235,3,74.352,0.3125
US-2023-130302-8525,0.2,190.3881,7,895.944,0.2125
US-2023-147725-8526,0,18.447,3,70.95,0.26
US-2023-152975-8527,0.1,-6.549,5,589.41,-0.011111111
US-2023-152975-8528,0,8.6855,5,29.95,0.29
US-2023-152975-8529,0,3.549,1,70.98,0.05
US-2023-152975-8530,0,323.955,3,1079.85,0.3
US-2023-156237-8531,0.3,-29.1528,2,113.372,-0.257142857
US-2023-156237-8532,0.2,4.7976,8,127.936,0.0375
US-2023-156237-8533,0.7,-2.588,2,3.882,-0.666666667
US-2023-156237-8534,0.7,-12.208,4,18.312,-0.666666667
US-2023-156237-8535,0.7,-168.819,2,241.17,-0.7
US-2023-156237-8536,0.7,-18.0385,1,12.585,-1.433333333
US-2023-157224-8537,0,26.082,9,56.7,0.46
US-2023-116652-8538,0.2,0,3,218.352,0
US-2023-116652-8539,0,105.98,5,529.9,0.2
US-2023-116652-8540,0,30.5088,2,108.96,0.28
US-2023-116652-8541,0,41.706,10,99.3,0.42
US-2023-116652-8542,0.2,0.84,1,2.688,0.3125
US-2023-121888-8543,0,203.5644,3,782.94,0.26
US-2023-121888-8544,0,6.512,2,16.28,0.4
US-2023-121888-8545,0,116.3904,7,242.48,0.48
US-2023-121888-8546,0,11.5971,1,39.99,0.29
US-2023-124205-8547,0,143.6288,4,512.96,0.28
US-2023-124205-8548,0,18.96,5,47.4,0.4
US-2023-124205-8549,0,0,2,81.96,0
US-2023-124205-8550,0,102.9444,6,395.94,0.26
US-2023-127096-8551,0.2,11.2839,1,300.904,0.0375
US-2023-130043-8552,0.2,11.5536,8,31.872,0.3625
US-2023-132353-8553,0.2,20.2485,3,323.976,0.0625
US-2023-134418-8554,0,5.2164,3,12.42,0.42
US-2023-139822-8555,0,10.8136,2,38.62,0.28
US-2023-139822-8556,0,10.7964,2,59.98,0.18
US-2023-145737-8557,0.2,59.4355,5,163.96,0.3625
US-2023-146185-8558,0.2,8.3328,2,31.744,0.2625
US-2023-163020-8559,0,12.0904,7,35.56,0.34
US-2023-163300-8560,0.2,-20.7846,3,184.752,-0.1125
US-2023-163300-8561,0.2,884.058,7,2357.488,0.375
US-2023-163300-8562,0.2,32.3351,7,369.544,0.0875
US-2023-165008-8563,0.2,106.9578,9,295.056,0.3625
US-2023-112984-8564,0.2,6.42,6,20.544,0.3125
US-2023-118136-8565,0,1.5548,1,5.98,0.26
US-2023-118136-8566,0,4.0572,2,8.82,0.46
US-2023-130715-8567,0,8.771,5,17.9,0.49
US-2023-134173-8568,0.2,7.2576,4,20.736,0.35
US-2023-136448-8569,0.2,2.2512,3,22.512,0.1
US-2023-136448-8570,0.7,-412.6154,2,538.194,-0.766666667
US-2023-136448-8571,0.7,-2.7552,2,3.444,-0.8
US-2023-136448-8572,0.2,19.7934,3,71.976,0.275
US-2023-136448-8573,0.2,14.3952,2,47.984,0.3
US-2023-141446-8574,0,3.24,1,18,0.18
US-2023-144113-8575,0.2,6.3684,2,17.568,0.3625
US-2023-144113-8576,0.2,5.5992,1,55.992,0.1
US-2023-105669-8577,0.3,-77.333,5,318.43,-0.242857143
US-2023-105669-8578,0.2,3.2214,3,9.912,0.325
US-2023-105669-8579,0.8,-10.15,5,5.8,-1.75
US-2023-105669-8580,0.2,88.485,6,1415.76,0.0625
US-2023-112515-8581,0,77.5764,3,1292.94,0.06
US-2023-112515-8582,0.2,3.5022,3,10.776,0.325
US-2023-112515-8583,0.2,4.2717,3,11.784,0.3625
US-2023-112515-8584,0.2,8.9544,2,25.584,0.35
US-2023-112515-8585,0,7.056,5,14.4,0.49
US-2023-112515-8586,0,80.7912,3,164.88,0.49
US-2023-112515-8587,0,65.435,2,261.74,0.25
US-2023-126928-8588,0,9.534,3,34.05,0.28
US-2023-126928-8589,0,225.6,4,480,0.47
US-2023-137470-8590,0,6.3504,2,12.96,0.49
US-2023-142293-8591,0,37.7874,3,89.97,0.42
US-2023-157931-8592,0,188.2192,4,723.92,0.26
US-2023-157931-8593,0,49.9704,3,106.32,0.47
US-2023-106180-8594,0,2.3814,3,8.82,0.27
US-2023-106180-8595,0,5.1042,3,10.86,0.47
US-2023-106180-8596,0,68.976,3,143.7,0.48
US-2023-131016-8597,0.2,0.558,2,8.928,0.0625
US-2023-131016-8598,0.2,-2.974,2,47.584,-0.0625
US-2023-133333-8599,0,10.224,4,22.72,0.45
US-2023-134439-8600,0,7.98,2,15.96,0.5
US-2023-140508-8601,0.2,35.89,4,114.848,0.3125
US-2023-148068-8602,0,3.2406,2,9.82,0.33
US-2023-148068-8603,0,9.3312,3,19.44,0.48
US-2023-164756-8604,0,6.9088,4,20.32,0.34
US-2023-164756-8605,0,34.182,3,113.94,0.3
US-2023-164756-8606,0,24.4608,7,50.96,0.48
US-2023-164756-8607,0,114.9385,5,244.55,0.47
US-2023-164756-8608,0,12.4416,4,25.92,0.48
US-2023-164756-8609,0,9.9992,2,34.48,0.29
US-2023-164756-8610,0,26.7904,8,95.68,0.28
US-2023-164756-8611,0,119.4742,2,411.98,0.29
US-2023-166856-8612,0.2,3.528,7,10.08,0.35
US-2023-166856-8613,0,8.1072,3,101.34,0.08
US-2023-102974-8614,0,6.0632,2,23.32,0.26
US-2023-102974-8615,0,4.8546,3,16.74,0.29
US-2023-102974-8616,0,31.4895,5,149.95,0.21
US-2023-139619-8617,0.2,9.5616,2,95.616,0.1
US-2023-139787-8618,0,13.452,5,35.4,0.38
US-2023-143378-8619,0.7,-128.2388,2,72.588,-1.766666667
US-2023-143378-8620,0.2,61.3824,8,409.216,0.15
US-2023-143378-8621,0.2,6.5538,3,23.832,0.275
US-2023-143378-8622,0.2,19.1976,3,191.976,0.1
US-2023-148866-8623,0,15.552,5,32.4,0.48
US-2023-153822-8624,0.7,-13.938,4,18.18,-0.766666667
US-2023-153822-8625,0.2,-2.5248,2,12.624,-0.2
US-2023-153822-8626,0.2,4.4792,2,89.584,0.05
US-2023-153822-8627,0.2,29.495,2,471.92,0.0625
US-2023-160801-8628,0.7,-3.3894,3,4.842,-0.7
US-2023-100111-8629,0.1,375.735,5,2254.41,0.166666667
US-2023-100111-8630,0.1,8.0991,1,80.991,0.1
US-2023-100111-8631,0.1,18.1764,3,272.646,0.066666667
US-2023-100111-8632,0.1,609.7157,11,2888.127,0.211111111
US-2023-100111-8633,0.2,3.9771,3,11.784,0.3375
US-2023-100111-8634,0,1.7876,2,4.36,0.41
US-2023-100111-8635,0,18.1044,9,38.52,0.47
US-2023-100111-8636,0,6.3296,2,13.76,0.46
US-2023-100111-8637,0,12.712,4,45.4,0.28
US-2023-100111-8638,0,21.792,2,72.64,0.3
US-2023-100111-8639,0,20.3898,3,59.97,0.34
US-2023-100111-8640,0,95.76,2,212.8,0.45
US-2023-100111-8641,0,28.3095,3,104.85,0.27
US-2023-100111-8642,0,350.9082,2,1299.66,0.27
US-2023-123351-8643,0,24.144,1,80.48,0.3
US-2023-132262-8644,0,15.1158,2,71.98,0.21
US-2023-132262-8645,0,26.3934,2,79.98,0.33
US-2023-133074-8646,0,27.93,7,55.86,0.5
US-2023-146878-8647,0.7,-8.6058,1,12.294,-0.7
US-2023-151428-8648,0,9.8784,7,20.16,0.49
US-2023-165155-8649,0,3.8775,1,15.51,0.25
US-2023-169817-8650,0.7,-1.5264,2,1.908,-0.8
US-2023-102967-8651,0,17.524,5,67.4,0.26
US-2023-103226-8652,0,12.231,3,27.18,0.45
US-2023-108245-8653,0.8,-18.5262,7,11.228,-1.65
US-2023-108245-8654,0.2,5.022,3,13.392,0.375
US-2023-117009-8655,0,6.1488,2,21.96,0.28
US-2023-122196-8656,0,113.6742,2,391.98,0.29
US-2023-136000-8657,0.2,14.5638,3,40.176,0.3625
US-2023-158379-8658,0.7,-4.2987,1,5.607,-0.766666667
US-2023-158379-8659,0.2,-1049.3406,7,4663.736,-0.225
US-2023-158379-8660,0.2,22.9954,2,79.984,0.2875
US-2023-161053-8661,0,318.3016,4,691.96,0.46
US-2023-161053-8662,0,15.378,5,34.95,0.44
US-2023-161970-8663,0,6.4584,3,17.94,0.36
US-2023-161970-8664,0,6.2208,2,12.96,0.48
US-2023-162789-8665,0,3.9831,1,12.07,0.33
US-2023-162789-8666,0,171.36,9,1071,0.16
US-2023-166317-8667,0,15.5288,8,33.04,0.47
US-2023-166317-8668,0,107.7216,4,219.84,0.49
US-2023-166317-8669,0,9.816,6,98.16,0.1
US-2023-166317-8670,0,25.2213,3,86.97,0.29
US-2023-167381-8671,0,41.1332,2,241.96,0.17
US-2023-167381-8672,0,13.3056,9,27.72,0.48
US-2023-102309-8673,0,6.2208,2,12.96,0.48
US-2023-102309-8674,0,63.984,5,199.95,0.32
US-2023-103520-8675,0.2,3.3524,2,9.248,0.3625
US-2023-117485-8676,0,102.186,4,291.96,0.35
US-2023-121314-8677,0.2,88.074,3,251.64,0.35
US-2023-121412-8678,0.2,3.666,3,29.328,0.125
US-2023-121853-8679,0.2,59.4816,2,594.816,0.1
US-2023-121853-8680,0.2,23.712,3,72.96,0.325
US-2023-121853-8681,0,97.0784,8,211.04,0.46
US-2023-123778-8682,0,48.288,2,160.96,0.3
US-2023-123778-8683,0.2,9.0384,6,25.824,0.35
US-2023-125647-8684,0.8,-197.5752,6,73.176,-2.7
US-2023-125647-8685,0.2,7.2576,4,20.736,0.35
US-2023-125647-8686,0.2,-8.9964,2,39.984,-0.225
US-2023-132059-8687,0.7,-240.784,2,180.588,-1.333333333
US-2023-132059-8688,0.2,0.5998,2,47.984,0.0125
US-2023-132521-8689,0,33.5888,2,119.96,0.28
US-2023-132521-8690,0.2,2.322,1,6.88,0.3375
US-2023-132521-8691,0,8.4888,3,31.44,0.27
US-2023-138422-8692,0.2,5.2026,3,14.352,0.3625
US-2023-108910-8693,0.2,24.4758,3,103.056,0.2375
US-2023-121839-8694,0.4,-253.4337,3,1169.694,-0.216666667
US-2023-122364-8695,0.2,177.198,3,506.28,0.35
US-2023-122364-8696,0.2,75.18,3,859.2,0.0875
US-2023-130148-8697,0,15.2292,6,31.08,0.49
US-2023-130148-8698,0,2.19,2,7.3,0.3
US-2023-132675-8699,0,4.9608,3,12.72,0.39
US-2023-132675-8700,0,3.7128,4,14.28,0.26
US-2023-132675-8701,0,7.56,5,15.75,0.48
US-2023-132675-8702,0,3.8775,1,15.51,0.25
US-2023-132675-8703,0,25.172,2,89.9,0.28
US-2023-134096-8704,0.7,-11.418,3,15.57,-0.733333333
US-2023-134096-8705,0.2,38.396,5,383.96,0.1
US-2023-142034-8706,0,181.176,4,603.92,0.3
US-2023-142034-8707,0,275.478,5,655.9,0.42
US-2023-142034-8708,0,12.96,4,72,0.18
US-2023-142391-8709,0,71.928,10,199.8,0.36
US-2023-144694-8710,0.2,85.5297,3,235.944,0.3625
US-2023-144694-8711,0.2,2.4585,3,17.88,0.1375
US-2023-148411-8712,0.3,-14.8704,2,520.464,-0.028571429
US-2023-148411-8713,0.2,3.7128,3,11.424,0.325
US-2023-160325-8714,0,109.7544,2,391.98,0.28
US-2023-160325-8715,0,131.355,3,437.85,0.3
US-2023-163335-8716,0,17.8066,7,38.71,0.46
US-2023-163335-8717,0,10.0725,3,40.29,0.25
US-2023-112004-8718,0.7,-6.303,5,8.595,-0.733333333
US-2023-112004-8719,0.2,-42.9516,2,190.896,-0.225
US-2023-116939-8720,0,47.9385,5,177.55,0.27
US-2023-122112-8721,0.2,8.8624,4,24.448,0.3625
US-2023-144904-8722,0.1,86.8704,3,488.646,0.177777778
US-2023-144904-8723,0,20.7328,8,47.12,0.44
US-2023-144904-8724,0,1.4456,2,5.56,0.26
US-2023-144904-8725,0,9.936,2,20.7,0.48
US-2023-162481-8726,0,51.2943,3,269.97,0.19
US-2023-162481-8727,0,3.8822,2,8.26,0.47
US-2023-162572-8728,0.2,0.9282,6,10.608,0.0875
US-2023-162572-8729,0.2,35.988,5,119.96,0.3
US-2023-169929-8730,0,10.374,5,39.9,0.26
US-2023-106145-8731,0,2.9568,3,9.24,0.32
US-2023-106145-8732,0.2,5.538,3,17.04,0.325
US-2023-106145-8733,0.2,314.2719,3,931.176,0.3375
US-2023-106145-8734,0,33.0648,6,71.88,0.46
US-2023-106145-8735,0,16.146,6,35.88,0.45
US-2023-129490-8736,0.2,-57.6312,4,419.136,-0.1375
US-2023-156391-8737,0.2,0.556,1,2.224,0.25
US-2023-101574-8738,0,4.4352,3,9.24,0.48
US-2023-125717-8739,0.2,3.2776,1,32.776,0.1
US-2023-125717-8740,0.2,26.224,2,209.792,0.125
US-2023-125717-8741,0.7,-58.8616,4,76.776,-0.766666667
US-2023-125717-8742,0.2,5.2026,3,14.352,0.3625
US-2023-125717-8743,0.2,-29.4368,2,147.184,-0.2
US-2023-125717-8744,0.2,1.3596,2,54.384,0.025
US-2023-139955-8745,0.2,-0.3488,1,1.744,-0.2
US-2023-152205-8746,0.7,-1.8585,1,2.655,-0.7
US-2023-160017-8747,0.2,3.6288,2,10.368,0.35
US-2023-100314-8748,0.2,9.4392,4,27.968,0.3375
US-2023-100314-8749,0.2,2.5896,2,7.968,0.325
US-2023-100314-8750,0.4,44.868,3,336.51,0.133333333
US-2023-118402-8751,0.2,-54.882,5,243.92,-0.225
US-2023-121300-8752,0.3,-15.4666,1,63.686,-0.242857143
US-2023-121300-8753,0.2,7.4368,4,21.248,0.35
US-2023-121300-8754,0.4,-189.321,2,344.22,-0.55
US-2023-121300-8755,0.2,2.64,2,8.448,0.3125
US-2023-121300-8756,0.2,5.4432,3,15.552,0.35
US-2023-121300-8757,0.2,65.9934,3,239.976,0.275
US-2023-126676-8758,0,3.9102,3,7.98,0.49
US-2023-128335-8759,0,10.9698,3,23.34,0.47
US-2023-128335-8760,0,24.2285,5,51.55,0.47
US-2023-137918-8761,0,28.217,7,97.3,0.29
US-2023-140186-8762,0.2,0,1,72.784,0
US-2023-140186-8763,0,15.525,1,51.75,0.3
US-2023-140186-8764,0,25.4384,2,97.84,0.26
US-2023-140186-8765,0.2,16.3352,2,46.672,0.35
US-2023-140186-8766,0,16.8,7,35,0.48
US-2023-141509-8767,0,25.792,5,99.2,0.26
US-2023-148138-8768,0.2,-6.396,2,51.168,-0.125
US-2023-120908-8769,0.2,6.9741,7,20.664,0.3375
US-2023-123029-8770,0,47.994,2,159.98,0.3
US-2023-130603-8771,0.8,-17.469,9,11.646,-1.5
US-2023-144225-8772,0,80.7912,3,164.88,0.49
US-2023-147452-8773,0,1.0114,1,3.89,0.26
US-2023-147452-8774,0,5.7624,2,11.76,0.49
US-2023-147452-8775,0,82.2906,3,167.94,0.49
US-2023-113418-8776,0,767.2005,11,1704.89,0.45
US-2023-117807-8777,0,50.328,1,104.85,0.48
US-2023-129378-8778,0.2,9.5032,4,108.608,0.0875
US-2023-129378-8779,0,60.49,2,241.96,0.25
US-2023-129378-8780,0.2,20.8494,13,61.776,0.3375
US-2023-129378-8781,0.2,0.504,1,1.44,0.35
US-2023-139577-8782,0,21.9975,5,104.75,0.21
US-2023-152275-8783,0.2,0.5004,6,6.672,0.075
US-2023-156951-8784,0.2,0,3,451.152,0
US-2023-156951-8785,0.2,27.3672,7,81.088,0.3375
US-2023-156951-8786,0,9.3312,3,19.44,0.48
US-2023-156951-8787,0,45.0016,8,91.84,0.49
US-2023-101308-8788,0,4.1124,3,8.94,0.46
US-2023-101308-8789,0.2,-20.1362,2,84.784,-0.2375
US-2023-105914-8790,0.2,42.045,5,112.12,0.375
US-2023-105914-8791,0,204.7682,7,1575.14,0.13
US-2023-116113-8792,0,3.4544,2,10.16,0.34
US-2023-123981-8793,0,17.1574,1,65.99,0.26
US-2023-126074-8794,0,56.7864,11,157.74,0.36
US-2023-126074-8795,0,22.792,7,56.98,0.4
US-2023-126074-8796,0,1.4112,1,2.88,0.49
US-2023-126074-8797,0,26.703,3,58.05,0.46
US-2023-137414-8798,0,5.9364,2,17.46,0.34
US-2023-137414-8799,0.2,32.3015,11,369.16,0.0875
US-2023-141117-8800,0.7,-384.7164,6,217.764,-1.766666667
US-2023-141117-8801,0.2,10.7037,7,95.144,0.1125
US-2023-141117-8802,0.7,-16.6012,7,22.638,-0.733333333
US-2023-141117-8803,0.2,4.3956,6,39.072,0.1125
US-2023-147564-8804,0,23.0864,4,49.12,0.47
US-2023-152926-8805,0.8,-56.0592,6,21.984,-2.55
US-2023-152926-8806,0.8,-38.8212,2,15.224,-2.55
US-2023-162558-8807,0.2,1.3284,2,11.808,0.1125
US-2023-162558-8808,0.2,5.928,2,19.76,0.3
US-2023-162558-8809,0.2,1.5691,1,9.656,0.1625
US-2023-162558-8810,0.4,-1002.7836,7,2314.116,-0.433333333
US-2023-162558-8811,0.7,-21.888,3,27.36,-0.8
US-2023-162558-8812,0.7,-26.2476,4,34.236,-0.766666667
US-2023-162558-8813,0.2,7.2576,4,20.736,0.35
US-2023-101749-8814,0.2,-6.4233,3,171.288,-0.0375
US-2023-134607-8815,0,5.8708,2,22.58,0.26
US-2023-141789-8816,0,843.1706,2,1793.98,0.47
US-2023-143035-8817,0,21.8192,4,83.92,0.26
US-2023-143035-8818,0,3.1161,3,6.63,0.47
US-2023-143035-8819,0,66.9546,3,371.97,0.18
US-2023-144820-8820,0.2,2.322,5,20.64,0.1125
US-2023-149853-8821,0.2,1.12,5,17.92,0.0625
US-2023-149853-8822,0.2,5.4432,3,15.552,0.35
US-2023-163818-8823,0,8.5914,1,19.98,0.43
US-2023-103247-8824,0.2,25.5798,3,75.792,0.3375
US-2023-103247-8825,0,3.2186,7,160.93,0.02
US-2023-131807-8826,0.2,-59.8356,4,435.168,-0.1375
US-2023-131807-8827,0,26.973,5,72.9,0.37
